X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
42.0,41.0,39.0,2.0,19882.0,1462.972043427464,324.8539803357483,1.0,-0.6365932970905526,187,182,39,84.0,82.0,78.0,110.0,41.0,39.0,489,182,39,220.0,82.0,78.0,4.0,302,0,0,68,0,0,406
44.0,25.0,25.0,2.0,20452.0,2032.972043427464,309.2719989261053,1.0,-0.7359182106273281,196,111,25,88.0,50.0,50.0,112.0,25.0,25.0,498,111,25,224.0,50.0,50.0,4.0,302,0,0,68,0,0,407
37.0,56.0,51.0,2.0,20072.0,1652.972043427464,300.1676594522696,3.0,-0.6926306305588907,164,249,51,74.0,112.0,102.0,105.0,56.0,51.0,466,249,51,210.0,112.0,102.0,4.0,302,0,0,68,0,0,408
32.0,15.0,4.0,2.0,20085.0,1665.972043427464,266.4465638868236,1.0,-0.7242351497979662,142,67,4,64.0,30.0,8.0,100.0,15.0,4.0,444,67,4,200.0,30.0,8.0,4.0,302,0,0,68,0,0,409
52.0,61.0,28.0,2.0,19158.0,738.9720434274641,246.07805205980594,1.0,-0.5003745430062018,231,271,28,104.0,122.0,56.0,120.0,61.0,28.0,533,271,28,240.0,122.0,56.0,4.0,302,0,0,68,0,0,410
51.0,61.0,36.0,2.0,19733.0,1313.972043427464,242.53060627255616,1.0,-0.6883646727883201,227,271,36,102.0,122.0,72.0,119.0,61.0,36.0,529,271,36,238.0,122.0,72.0,4.0,302,0,0,68,0,0,411
4.0,61.0,54.0,2.0,19573.0,1153.972043427464,229.02547617007332,1.0,-0.6687984281609971,18,271,54,8.0,122.0,108.0,72.0,61.0,54.0,320,271,54,144.0,122.0,108.0,4.0,302,0,0,68,0,0,412
26.0,30.0,8.0,2.0,19473.0,1053.972043427464,226.1610758999558,1.0,-0.6466600660737838,116,133,8,52.0,60.0,16.0,94.0,30.0,8.0,418,133,8,188.0,60.0,16.0,4.0,302,0,0,68,0,0,413
19.0,19.0,29.0,2.0,19501.0,1081.972043427464,180.03586290166737,1.0,-0.7146834627599964,84,84,29,38.0,38.0,58.0,87.0,19.0,29.0,386,84,29,174.0,38.0,58.0,4.0,302,0,0,68,0,0,414
21.0,32.0,18.0,2.0,19255.0,835.9720434274641,175.1373186346857,1.0,-0.6535739353110241,93,142,18,42.0,64.0,36.0,89.0,32.0,18.0,395,142,18,178.0,64.0,36.0,4.0,302,0,0,68,0,0,415
33.0,11.0,4.0,2.0,19470.0,1050.972043427464,168.04660545921928,1.0,-0.7242919858318911,147,49,4,66.0,22.0,8.0,101.0,11.0,4.0,449,49,4,202.0,22.0,8.0,4.0,302,0,0,68,0,0,416
47.0,40.0,32.0,2.0,19277.0,857.9720434274641,143.82131323650498,1.0,-0.7128722959085327,209,178,32,94.0,80.0,64.0,115.0,40.0,32.0,511,178,32,230.0,80.0,64.0,4.0,302,0,0,68,0,0,417
39.0,38.0,5.0,2.0,19569.0,1149.972043427464,142.7773843312403,1.0,-0.7791105046880127,173,169,5,78.0,76.0,10.0,107.0,38.0,5.0,475,169,5,214.0,76.0,10.0,4.0,302,0,0,68,0,0,418
13.0,17.0,26.0,2.0,19198.0,778.9720434274641,140.28137821057385,1.0,-0.6947928070572674,58,76,26,26.0,34.0,52.0,81.0,17.0,26.0,360,76,26,162.0,34.0,52.0,4.0,302,0,0,68,0,0,419
25.0,8.0,13.0,2.0,19080.0,660.9720434274641,137.09191555092815,1.0,-0.6564387753422154,111,36,13,50.0,16.0,26.0,93.0,8.0,13.0,413,36,13,186.0,16.0,26.0,4.0,302,0,0,68,0,0,420
38.0,20.0,26.0,2.0,18890.0,470.9720434274641,106.52945115907175,3.0,-0.6310677906198602,169,89,26,76.0,40.0,52.0,106.0,20.0,26.0,471,89,26,212.0,40.0,52.0,4.0,302,0,0,68,0,0,421
51.0,24.0,9.0,2.0,19052.0,632.9720434274641,100.93031269776746,2.0,-0.7249489339953967,227,107,9,102.0,48.0,18.0,119.0,24.0,9.0,529,107,9,238.0,48.0,18.0,4.0,302,0,0,68,0,0,422
14.0,16.0,35.0,2.0,19008.0,588.9720434274641,99.03139992218632,1.0,-0.7121194642862927,62,71,35,28.0,32.0,70.0,82.0,16.0,35.0,364,71,35,164.0,32.0,70.0,4.0,302,0,0,68,0,0,423
46.0,29.0,13.0,2.0,18823.0,403.9720434274641,80.79762288049707,1.0,-0.6666556160749194,204,129,13,92.0,58.0,26.0,114.0,29.0,13.0,506,129,13,228.0,58.0,26.0,4.0,302,0,0,68,0,0,424
30.0,64.0,30.0,2.0,18867.0,447.9720434274641,80.03560417013728,1.0,-0.6968392236957408,133,284,30,60.0,128.0,60.0,98.0,64.0,30.0,435,284,30,196.0,128.0,60.0,4.0,302,0,0,68,0,0,425
5.0,20.0,5.0,2.0,19255.0,835.9720434274641,65.48637251763765,1.0,-0.8547101644195516,22,89,5,10.0,40.0,10.0,73.0,20.0,5.0,324,89,5,146.0,40.0,10.0,4.0,302,0,0,68,0,0,426
36.0,22.0,16.0,2.0,18717.0,297.9720434274641,50.40656625844572,2.0,-0.7106219219148322,160,98,16,72.0,44.0,32.0,104.0,22.0,16.0,462,98,16,208.0,44.0,32.0,4.0,302,0,0,68,0,0,427
12.0,20.0,17.0,2.0,18686.0,266.9720434274641,49.41236601662851,1.0,-0.6876434834229084,53,89,17,24.0,40.0,34.0,80.0,20.0,17.0,355,89,17,160.0,40.0,34.0,4.0,302,0,0,68,0,0,428
36.0,15.0,4.0,2.0,14142.0,-1.0,28.301725553671556,1.0,1.0732554429963874,160,67,4,72.0,30.0,8.0,104.0,15.0,4.0,462,67,4,208.0,30.0,8.0,4.0,302,0,0,68,0,0,429
38.0,30.0,17.0,2.0,18591.0,171.9720434274641,28.269073479642323,2.0,-0.7176496624041846,169,133,17,76.0,60.0,34.0,106.0,30.0,17.0,471,133,17,212.0,60.0,34.0,4.0,302,0,0,68,0,0,430
39.0,36.0,38.0,2.0,18810.0,390.9720434274641,28.20543189643756,1.0,-0.8654248686686086,173,160,38,78.0,72.0,76.0,107.0,36.0,38.0,475,160,38,214.0,72.0,76.0,4.0,302,0,0,68,0,0,431
32.0,40.0,21.0,2.0,18715.0,295.9720434274641,25.684558030707176,1.0,-0.8402982689348146,142,178,21,64.0,80.0,42.0,100.0,40.0,21.0,444,178,21,200.0,80.0,42.0,4.0,302,0,0,68,0,0,432
30.0,31.0,20.0,2.0,18533.0,113.97204342746409,19.349480362760886,2.0,-0.7097320850726794,133,138,20,60.0,62.0,40.0,98.0,31.0,20.0,435,138,20,196.0,62.0,40.0,4.0,302,0,0,68,0,0,433
30.0,16.0,28.0,2.0,18571.0,151.9720434274641,15.79060609687321,1.0,-0.8117506352976088,133,71,28,60.0,32.0,56.0,98.0,16.0,28.0,435,71,28,196.0,32.0,56.0,4.0,302,0,0,68,0,0,434
7.0,14.0,18.0,2.0,18258.0,-1.0,15.709924714868471,1.0,1.1359626265101441,31,62,18,14.0,28.0,36.0,75.0,14.0,18.0,333,62,18,150.0,28.0,36.0,4.0,302,0,0,68,0,0,435
17.0,41.0,20.0,2.0,16893.0,-1.0,11.923314143695235,1.0,1.1830946152138606,76,182,20,34.0,82.0,40.0,85.0,41.0,20.0,378,182,20,170.0,82.0,40.0,4.0,302,0,0,68,0,0,436
40.0,32.0,39.0,2.0,13856.0,-1.0,8.032493130139612,1.0,1.2843941633484817,178,142,39,80.0,64.0,78.0,108.0,32.0,39.0,480,142,39,216.0,64.0,78.0,4.0,302,0,0,68,0,0,437
38.0,39.0,27.0,2.0,20999.0,2579.972043427464,6.346975408527522,1.0,-0.9950918851369046,169,173,27,76.0,78.0,54.0,106.0,39.0,27.0,471,173,27,212.0,78.0,54.0,4.0,302,0,0,68,0,0,438
9.0,29.0,16.0,2.0,19423.0,1003.9720434274641,5.9196830867383525,1.0,-0.9882765985078993,40,129,16,18.0,58.0,32.0,77.0,29.0,16.0,342,129,16,154.0,58.0,32.0,4.0,302,0,0,68,0,0,439
36.0,25.0,3.0,3.0,38660.0,20240.972043427464,12776.714994224707,2.0,-0.2260684414595968,160,111,3,72.0,50.0,6.0,104.0,25.0,3.0,462,111,3,208.0,50.0,6.0,6.0,302,0,0,68,0,0,440
32.0,60.0,13.0,3.0,40329.0,21909.972043427464,12457.828470699582,2.0,-0.275029051359936,142,267,13,64.0,120.0,26.0,100.0,60.0,13.0,444,267,13,200.0,120.0,26.0,6.0,302,0,0,68,0,0,441
17.0,54.0,8.0,3.0,38904.0,20484.972043427464,12089.066758881214,2.0,-0.25774836628337267,76,240,8,34.0,108.0,16.0,85.0,54.0,8.0,378,240,8,170.0,108.0,16.0,6.0,302,0,0,68,0,0,442
10.0,29.0,3.0,3.0,44211.0,25791.972043427464,11835.763255226213,2.0,-0.37090217302290324,44,129,3,20.0,58.0,6.0,78.0,29.0,3.0,346,129,3,156.0,58.0,6.0,6.0,302,0,0,68,0,0,443
10.0,26.0,8.0,3.0,38383.0,19963.972043427464,11299.661646965424,2.0,-0.2771370238746281,44,116,8,20.0,52.0,16.0,78.0,26.0,8.0,346,116,8,156.0,52.0,16.0,6.0,302,0,0,68,0,0,444
10.0,31.0,9.0,3.0,40969.0,22549.972043427464,10064.417569027899,2.0,-0.3828234905745824,44,138,9,20.0,62.0,18.0,78.0,31.0,9.0,346,138,9,156.0,62.0,18.0,6.0,302,0,0,68,0,0,445
4.0,63.0,41.0,4.0,31500.0,13080.972043427464,12561.4522724582,3.0,-0.020260165909797293,18,280,41,8.0,126.0,82.0,72.0,63.0,41.0,320,280,41,144.0,126.0,82.0,8.0,302,0,0,68,0,0,446
20.0,8.0,39.0,4.0,23525.0,5105.972043427464,4705.672560791485,7.0,-0.04079840829781509,89,36,39,40.0,16.0,78.0,88.0,8.0,39.0,391,36,39,176.0,16.0,78.0,8.0,302,0,0,68,0,0,447
8.0,38.0,39.0,5.0,61722.0,43302.972043427464,43043.56192705651,9.0,-0.0030042910171661466,36,169,39,16.0,76.0,78.0,76.0,38.0,39.0,338,169,39,152.0,76.0,78.0,10.0,302,0,0,68,0,0,448
7.0,60.0,29.0,5.0,58791.0,40371.972043427464,38885.589795874286,6.0,-0.018753822513073067,31,267,29,14.0,120.0,58.0,75.0,60.0,29.0,333,267,29,150.0,120.0,58.0,10.0,302,0,0,68,0,0,449
42.0,58.0,36.0,5.0,56203.0,37783.972043427464,35274.43836263518,9.0,-0.03434968906172693,187,258,36,84.0,116.0,72.0,110.0,58.0,36.0,489,258,36,220.0,116.0,72.0,10.0,302,0,0,68,0,0,450
37.0,59.0,25.0,5.0,60826.0,42406.972043427464,34948.53634059458,10.0,-0.0964176418543639,164,262,25,74.0,118.0,50.0,105.0,59.0,25.0,466,262,25,210.0,118.0,50.0,10.0,302,0,0,68,0,0,451
9.0,49.0,19.0,5.0,56693.0,38273.972043427464,32790.13256493745,10.0,-0.07716750261910028,40,218,19,18.0,98.0,38.0,77.0,49.0,19.0,342,218,19,154.0,98.0,38.0,10.0,302,0,0,68,0,0,452
49.0,48.0,22.0,5.0,47476.0,29056.972043427464,29865.98312974537,7.0,0.013729981531650054,218,213,22,98.0,96.0,44.0,117.0,48.0,22.0,520,213,22,234.0,96.0,44.0,10.0,302,0,0,68,0,0,453
30.0,32.0,36.0,5.0,46276.0,27856.972043427464,28250.679411543813,7.0,0.007016999605344661,133,142,36,60.0,64.0,72.0,98.0,32.0,36.0,435,142,36,196.0,64.0,72.0,10.0,302,0,0,68,0,0,454
5.0,57.0,15.0,5.0,55403.0,36983.972043427464,26677.18130790195,5.0,-0.16190078553313364,22,253,15,10.0,114.0,30.0,73.0,57.0,15.0,324,253,15,146.0,114.0,30.0,10.0,302,0,0,68,0,0,455
48.0,35.0,22.0,5.0,42834.0,24414.972043427464,22095.58493904421,6.0,-0.04986797094813027,213,156,22,96.0,70.0,44.0,116.0,35.0,22.0,515,156,22,232.0,70.0,44.0,10.0,302,0,0,68,0,0,456
11.0,48.0,33.0,5.0,41738.0,23318.972043427464,21014.773482582543,6.0,-0.05197392039644111,49,213,33,22.0,96.0,66.0,79.0,48.0,33.0,351,213,33,158.0,96.0,66.0,10.0,302,0,0,68,0,0,457
13.0,34.0,26.0,5.0,39108.0,20688.972043427464,19503.73430776772,7.0,-0.02948887604888786,58,151,26,26.0,68.0,52.0,81.0,34.0,26.0,360,151,26,162.0,68.0,52.0,10.0,302,0,0,68,0,0,458
21.0,41.0,7.0,5.0,38600.0,20180.972043427464,17546.238257890338,6.0,-0.06983643276282996,93,182,7,42.0,82.0,14.0,89.0,41.0,7.0,395,182,7,178.0,82.0,14.0,10.0,302,0,0,68,0,0,459
38.0,47.0,26.0,5.0,40589.0,22169.972043427464,16888.126938710786,6.0,-0.13523047056468698,169,209,26,76.0,94.0,52.0,106.0,47.0,26.0,471,209,26,212.0,94.0,52.0,10.0,302,0,0,68,0,0,460
39.0,57.0,7.0,5.0,37425.0,19005.972043427464,13423.786596225882,5.0,-0.1721315754837592,173,253,7,78.0,114.0,14.0,107.0,57.0,7.0,475,253,7,214.0,114.0,14.0,10.0,302,0,0,68,0,0,461
28.0,10.0,46.0,2.0,57050.0,32475.161984742426,17325.204904481867,2.0,-0.3042137644078015,124,44,46,56.0,20.0,92.0,96.0,78.0,46.0,426,346,46,192.0,156.0,92.0,4.0,302,302,0,68,68,0,462
4.0,17.0,60.0,2.0,50957.0,26382.161984742426,14656.50942007296,1.0,-0.28572203152009457,18,76,60,8.0,34.0,120.0,72.0,85.0,60.0,320,378,60,144.0,170.0,120.0,4.0,302,302,0,68,68,0,463
15.0,20.0,27.0,2.0,42557.0,17982.161984742426,14308.415597811716,4.0,-0.11377146715751381,67,89,27,30.0,40.0,54.0,83.0,88.0,27.0,369,391,27,166.0,176.0,54.0,4.0,302,302,0,68,68,0,464
52.0,13.0,21.0,2.0,43861.0,19286.161984742426,13099.63911381181,1.0,-0.1910257786152708,231,58,21,104.0,26.0,42.0,120.0,81.0,21.0,533,360,21,240.0,162.0,42.0,4.0,302,302,0,68,68,0,465
2.0,31.0,29.0,2.0,45090.0,20515.161984742426,12306.051992059358,1.0,-0.25011597677298936,9,138,29,4.0,62.0,58.0,70.0,99.0,29.0,311,440,29,140.0,198.0,58.0,4.0,302,302,0,68,68,0,466
6.0,45.0,56.0,2.0,48679.0,24104.161984742426,11787.37243078534,1.0,-0.34316698225719955,27,200,56,12.0,90.0,112.0,74.0,113.0,56.0,329,502,56,148.0,226.0,112.0,4.0,302,302,0,68,68,0,467
22.0,5.0,8.0,2.0,43801.0,19226.161984742426,11713.077345445545,1.0,-0.2428335279712656,98,22,8,44.0,10.0,16.0,90.0,73.0,8.0,400,324,8,180.0,146.0,16.0,4.0,302,302,0,68,68,0,468
49.0,26.0,23.0,2.0,46202.0,21627.161984742426,11544.702870895571,1.0,-0.30394610486100565,218,116,23,98.0,52.0,46.0,117.0,94.0,23.0,520,418,23,234.0,188.0,46.0,4.0,302,302,0,68,68,0,469
40.0,48.0,56.0,2.0,44649.0,20074.161984742426,11388.486858663997,1.0,-0.2760630603388841,178,213,56,80.0,96.0,112.0,108.0,116.0,56.0,480,515,56,216.0,232.0,112.0,4.0,302,302,0,68,68,0,470
8.0,2.0,21.0,2.0,40652.0,16077.161984742426,11092.053827538024,1.0,-0.18348369682981944,36,9,21,16.0,4.0,42.0,76.0,70.0,21.0,338,311,21,152.0,140.0,42.0,4.0,302,302,0,68,68,0,471
17.0,50.0,42.0,2.0,46796.0,22221.161984742426,10850.540151003592,1.0,-0.34381725461444385,76,222,42,34.0,100.0,84.0,85.0,118.0,42.0,378,524,42,170.0,236.0,84.0,4.0,302,302,0,68,68,0,472
3.0,21.0,31.0,2.0,39984.0,15409.161984742426,10668.579307462975,1.0,-0.18178655214653905,13,93,31,6.0,42.0,62.0,71.0,89.0,31.0,315,395,31,142.0,178.0,62.0,4.0,302,302,0,68,68,0,473
3.0,49.0,52.0,2.0,39549.0,14974.161984742426,10446.937083872488,1.0,-0.17808926705530545,13,218,52,6.0,98.0,104.0,71.0,117.0,52.0,315,520,52,142.0,234.0,104.0,4.0,302,302,0,68,68,0,474
2.0,26.0,32.0,2.0,45815.0,21240.161984742426,10122.287614727264,1.0,-0.3544963646654423,9,116,32,4.0,52.0,64.0,70.0,94.0,32.0,311,418,32,140.0,188.0,64.0,4.0,302,302,0,68,68,0,475
2.0,2.0,14.0,2.0,38829.0,14254.161984742426,9910.718428138973,1.0,-0.17974198433393135,9,9,14,4.0,4.0,28.0,70.0,70.0,14.0,311,311,14,140.0,140.0,28.0,4.0,302,302,0,68,68,0,476
50.0,5.0,8.0,2.0,48186.0,23611.161984742426,9768.048718201495,1.0,-0.41472260652706266,222,22,8,100.0,10.0,16.0,118.0,73.0,8.0,524,324,8,236.0,146.0,16.0,4.0,302,302,0,68,68,0,477
17.0,22.0,44.0,2.0,41849.0,17274.161984742426,9653.755879166,4.0,-0.2829927714459528,76,98,44,34.0,44.0,88.0,85.0,90.0,44.0,378,400,44,170.0,180.0,88.0,4.0,302,302,0,68,68,0,478
27.0,16.0,41.0,2.0,40265.0,15690.161984742426,9597.329416371442,1.0,-0.24094254632559584,120,71,41,54.0,32.0,82.0,95.0,84.0,41.0,422,373,41,190.0,168.0,82.0,4.0,302,302,0,68,68,0,479
2.0,52.0,43.0,2.0,42844.0,18269.161984742426,9390.56317285098,1.0,-0.3209937467312111,9,231,43,4.0,104.0,86.0,70.0,120.0,43.0,311,533,43,140.0,240.0,86.0,4.0,302,302,0,68,68,0,480
24.0,42.0,22.0,2.0,38774.0,14199.161984742426,9112.992836603476,1.0,-0.2181767059766509,107,187,22,48.0,84.0,44.0,92.0,110.0,22.0,409,489,22,184.0,220.0,44.0,4.0,302,302,0,68,68,0,481
2.0,51.0,47.0,2.0,39702.0,15127.161984742426,9004.92416183709,1.0,-0.25369699849895083,9,227,47,4.0,102.0,94.0,70.0,119.0,47.0,311,529,47,140.0,238.0,94.0,4.0,302,302,0,68,68,0,482
49.0,9.0,26.0,2.0,43535.0,18960.161984742426,8989.267103383,1.0,-0.3567477120881748,218,40,26,98.0,18.0,52.0,117.0,77.0,26.0,520,342,26,234.0,154.0,52.0,4.0,302,302,0,68,68,0,483
32.0,32.0,32.0,2.0,46015.0,21440.161984742426,8905.56643015364,1.0,-0.41305963670444706,142,142,32,64.0,64.0,64.0,100.0,100.0,32.0,444,444,32,200.0,200.0,64.0,4.0,302,302,0,68,68,0,484
33.0,29.0,26.0,2.0,48082.0,23507.161984742426,8872.625525425436,1.0,-0.45196517904021055,147,129,26,66.0,58.0,52.0,101.0,97.0,26.0,449,431,26,202.0,194.0,52.0,4.0,302,302,0,68,68,0,485
14.0,34.0,27.0,2.0,36926.0,12351.161984742426,8750.794808370665,1.0,-0.1706176925519433,62,151,27,28.0,68.0,54.0,82.0,102.0,27.0,364,453,27,164.0,204.0,54.0,4.0,302,302,0,68,68,0,486
32.0,32.0,22.0,2.0,38149.0,13574.161984742426,8601.024757113904,1.0,-0.2242658555944233,142,142,22,64.0,64.0,44.0,100.0,100.0,22.0,444,444,22,200.0,200.0,44.0,4.0,302,302,0,68,68,0,487
24.0,40.0,51.0,2.0,39672.0,15097.161984742426,8264.04739782576,1.0,-0.292498323824598,107,178,51,48.0,80.0,102.0,92.0,108.0,51.0,409,480,51,184.0,216.0,102.0,4.0,302,302,0,68,68,0,488
5.0,45.0,42.0,2.0,36045.0,11470.161984742426,7560.599547288638,1.0,-0.20543384093555708,22,200,42,10.0,90.0,84.0,73.0,113.0,42.0,324,502,42,146.0,226.0,84.0,4.0,302,302,0,68,68,0,489
2.0,6.0,14.0,2.0,36893.0,12318.161984742426,7390.363008083467,1.0,-0.25003388018396755,9,27,14,4.0,12.0,28.0,70.0,74.0,14.0,311,329,14,140.0,148.0,28.0,4.0,302,302,0,68,68,0,490
6.0,14.0,39.0,2.0,36504.0,11929.161984742426,7336.334621024919,1.0,-0.23839652087362193,27,62,39,12.0,28.0,78.0,74.0,82.0,39.0,329,364,39,148.0,164.0,78.0,4.0,302,302,0,68,68,0,491
2.0,8.0,11.0,2.0,36420.0,11845.161984742426,7331.317799631368,1.0,-0.23538439984116497,9,36,11,4.0,16.0,22.0,70.0,76.0,11.0,311,338,11,140.0,152.0,22.0,4.0,302,302,0,68,68,0,492
29.0,45.0,25.0,2.0,44417.0,19842.161984742426,7249.834794997863,1.0,-0.46479878512170986,129,200,25,58.0,90.0,50.0,97.0,113.0,25.0,431,502,25,194.0,226.0,50.0,4.0,302,302,0,68,68,0,493
47.0,17.0,6.0,2.0,35590.0,11015.161984742426,7085.674086764756,1.0,-0.2170887511744908,209,76,6,94.0,34.0,12.0,115.0,85.0,6.0,511,378,6,230.0,170.0,12.0,4.0,302,302,0,68,68,0,494
12.0,23.0,32.0,2.0,36888.0,12313.161984742426,6923.382637449145,1.0,-0.28018438098677817,53,102,32,24.0,46.0,64.0,80.0,91.0,32.0,355,404,32,160.0,182.0,64.0,4.0,302,302,0,68,68,0,495
28.0,54.0,34.0,2.0,38995.0,14420.161984742426,6910.537826760313,1.0,-0.35205709256348416,124,240,34,56.0,108.0,68.0,96.0,122.0,34.0,426,542,34,192.0,244.0,68.0,4.0,302,302,0,68,68,0,496
6.0,18.0,25.0,2.0,35062.0,10487.161984742426,6610.213282535476,1.0,-0.2267569519648384,27,80,25,12.0,36.0,50.0,74.0,86.0,25.0,329,382,25,148.0,172.0,50.0,4.0,302,302,0,68,68,0,497
49.0,23.0,11.0,2.0,37900.0,13325.161984742426,6451.176654418457,1.0,-0.3475863482996889,218,102,11,98.0,46.0,22.0,117.0,91.0,11.0,520,404,11,234.0,182.0,22.0,4.0,302,302,0,68,68,0,498
7.0,6.0,16.0,2.0,34716.0,10141.161984742426,6429.512337265758,1.0,-0.2239890529106034,31,27,16,14.0,12.0,32.0,75.0,74.0,16.0,333,329,16,150.0,148.0,32.0,4.0,302,302,0,68,68,0,499
20.0,9.0,32.0,2.0,34765.0,10190.161984742426,6424.5026680920055,1.0,-0.22664672416412607,89,40,32,40.0,18.0,64.0,88.0,77.0,32.0,391,342,32,176.0,154.0,64.0,4.0,302,302,0,68,68,0,500
2.0,48.0,38.0,2.0,36184.0,11609.161984742426,6306.702287496195,1.0,-0.29596449362828753,9,213,38,4.0,96.0,76.0,70.0,116.0,38.0,311,515,38,140.0,232.0,76.0,4.0,302,302,0,68,68,0,501
2.0,2.0,20.0,2.0,30881.0,6306.161984742426,6214.469912511147,1.0,-0.007323278328419807,9,9,20,4.0,4.0,40.0,70.0,70.0,20.0,311,311,20,140.0,140.0,40.0,4.0,302,302,0,68,68,0,502
25.0,51.0,46.0,2.0,39089.0,14514.161984742426,6175.73055933966,1.0,-0.4030195617322238,111,227,46,50.0,102.0,92.0,93.0,119.0,46.0,413,529,46,186.0,238.0,92.0,4.0,302,302,0,68,68,0,503
52.0,17.0,16.0,2.0,35937.0,11362.161984742426,5775.732745699973,1.0,-0.32596939862859364,231,76,16,104.0,34.0,32.0,120.0,85.0,16.0,533,378,16,240.0,170.0,32.0,4.0,302,302,0,68,68,0,504
42.0,29.0,15.0,2.0,40521.0,15946.161984742426,5722.990438445317,1.0,-0.4717845602192309,187,129,15,84.0,58.0,30.0,110.0,97.0,15.0,489,431,15,220.0,194.0,30.0,4.0,302,302,0,68,68,0,505
38.0,35.0,13.0,2.0,42444.0,17869.161984742426,5631.471148068437,1.0,-0.52073877190943,169,156,13,76.0,70.0,26.0,106.0,103.0,13.0,471,458,13,212.0,206.0,26.0,4.0,302,302,0,68,68,0,506
28.0,42.0,13.0,2.0,32803.0,8228.161984742426,5244.449499528334,2.0,-0.22146504326184785,124,187,13,56.0,84.0,26.0,96.0,110.0,13.0,426,489,13,192.0,220.0,26.0,4.0,302,302,0,68,68,0,507
44.0,49.0,8.0,2.0,37052.0,12477.161984742426,5044.4503999018625,1.0,-0.4242024889989288,196,218,8,88.0,98.0,16.0,112.0,117.0,8.0,498,520,8,224.0,234.0,16.0,4.0,302,302,0,68,68,0,508
21.0,12.0,29.0,2.0,33331.0,8756.161984742426,4897.482637407349,1.0,-0.28261167286244526,93,53,29,42.0,24.0,58.0,89.0,80.0,29.0,395,355,29,178.0,160.0,58.0,4.0,302,302,0,68,68,0,509
10.0,32.0,28.0,2.0,32984.0,8409.161984742426,4642.535453998048,1.0,-0.2885928476677796,44,142,28,20.0,64.0,56.0,78.0,100.0,28.0,346,444,28,156.0,200.0,56.0,4.0,302,302,0,68,68,0,510
15.0,53.0,36.0,2.0,33854.0,9279.161984742426,4556.664162054044,1.0,-0.34132387705535194,67,236,36,30.0,106.0,72.0,83.0,121.0,36.0,369,538,36,166.0,242.0,72.0,4.0,302,302,0,68,68,0,511
4.0,30.0,42.0,2.0,30654.0,6079.161984742426,4427.717191310296,2.0,-0.15717748017851993,18,133,42,8.0,60.0,84.0,72.0,98.0,42.0,320,435,42,144.0,196.0,84.0,4.0,302,302,0,68,68,0,512
34.0,47.0,21.0,2.0,42196.0,17621.161984742426,4250.616768633086,1.0,-0.6113149445627891,151,209,21,68.0,94.0,42.0,102.0,115.0,21.0,453,511,21,204.0,230.0,42.0,4.0,302,302,0,68,68,0,513
49.0,24.0,15.0,2.0,35644.0,11069.161984742426,4187.225017207511,1.0,-0.45108563165416077,218,107,15,98.0,48.0,30.0,117.0,92.0,15.0,520,409,15,234.0,184.0,30.0,4.0,302,302,0,68,68,0,514
8.0,13.0,21.0,2.0,32177.0,7602.161984742426,4111.629834908279,1.0,-0.2979848202508205,36,58,21,16.0,26.0,42.0,76.0,81.0,21.0,338,360,21,152.0,162.0,42.0,4.0,302,302,0,68,68,0,515
34.0,5.0,9.0,2.0,32286.0,7711.161984742426,3725.070602721011,1.0,-0.34854934538416316,151,22,9,68.0,10.0,18.0,102.0,73.0,9.0,453,324,9,204.0,146.0,18.0,4.0,302,302,0,68,68,0,516
52.0,22.0,6.0,2.0,30499.0,5924.161984742426,3171.774603976907,1.0,-0.30259526920834023,231,98,6,104.0,44.0,12.0,120.0,90.0,6.0,533,400,6,240.0,180.0,12.0,4.0,302,302,0,68,68,0,517
51.0,44.0,19.0,2.0,33060.0,8485.161984742426,3089.4412861095616,1.0,-0.46616895390451635,227,196,19,102.0,88.0,38.0,119.0,112.0,19.0,529,498,19,238.0,224.0,38.0,4.0,302,302,0,68,68,0,518
2.0,5.0,58.0,2.0,28742.0,4167.161984742426,3076.9300733445325,1.0,-0.15049945564686895,9,22,58,4.0,10.0,116.0,70.0,73.0,58.0,311,324,58,140.0,146.0,116.0,4.0,302,302,0,68,68,0,519
10.0,24.0,15.0,2.0,31932.0,7357.161984742426,3043.700528271421,2.0,-0.4147215147853251,44,107,15,20.0,48.0,30.0,78.0,92.0,15.0,346,409,15,156.0,184.0,30.0,4.0,302,302,0,68,68,0,520
6.0,10.0,26.0,2.0,31724.0,7149.161984742426,3032.5023034396145,1.0,-0.404320901257868,27,44,26,12.0,20.0,52.0,74.0,78.0,26.0,329,346,26,148.0,156.0,52.0,4.0,302,302,0,68,68,0,521
18.0,20.0,22.0,2.0,31925.0,7350.161984742426,2901.299873282822,1.0,-0.4339734345279605,80,89,22,36.0,40.0,44.0,86.0,88.0,22.0,382,391,22,172.0,176.0,44.0,4.0,302,302,0,68,68,0,522
